日付,緯度,経度,日平均気温(℃)
2022-10-30,32.83433481269516,130.02409751074833,16.47
2022-10-31,32.83433481269516,130.02409751074833,16.81
2022-11-01,32.83433481269516,130.02409751074833,17.55
2022-11-02,32.83433481269516,130.02409751074833,17.16
2022-11-03,32.83433481269516,130.02409751074833,17.37
2022-11-04,32.83433481269516,130.02409751074833,15.56
2022-11-05,32.83433481269516,130.02409751074833,13.56
2022-11-06,32.83433481269516,130.02409751074833,13.8
2022-11-07,32.83433481269516,130.02409751074833,15.34
2022-11-08,32.83433481269516,130.02409751074833,14.99
2022-11-09,32.83433481269516,130.02409751074833,15.22
2022-11-10,32.83433481269516,130.02409751074833,17.13
2022-11-11,32.83433481269516,130.02409751074833,18.11
2022-11-12,32.83433481269516,130.02409751074833,19.65
2022-11-13,32.83433481269516,130.02409751074833,18.64
2022-11-14,32.83433481269516,130.02409751074833,16.14
2022-11-15,32.83433481269516,130.02409751074833,14.3
2022-11-16,32.83433481269516,130.02409751074833,12.95
2022-11-17,32.83433481269516,130.02409751074833,13.94
2022-11-18,32.83433481269516,130.02409751074833,16.03
2022-11-19,32.83433481269516,130.02409751074833,16.11
2022-11-20,32.83433481269516,130.02409751074833,16.87
2022-11-21,32.83433481269516,130.02409751074833,16.2
2022-11-22,32.83433481269516,130.02409751074833,15.65
2022-11-23,32.83433481269516,130.02409751074833,16.24
2022-11-24,32.83433481269516,130.02409751074833,14.7
2022-11-25,32.83433481269516,130.02409751074833,14.84
2022-11-26,32.83433481269516,130.02409751074833,16.7
2022-11-27,32.83433481269516,130.02409751074833,14.85
2022-11-28,32.83433481269516,130.02409751074833,18.65
2022-11-29,32.83433481269516,130.02409751074833,19.67
2022-11-30,32.83433481269516,130.02409751074833,11.23
2022-12-01,32.83433481269516,130.02409751074833,7.54
2022-12-02,32.83433481269516,130.02409751074833,6.74
2022-12-03,32.83433481269516,130.02409751074833,9.38
2022-12-04,32.83433481269516,130.02409751074833,11.72
2022-12-05,32.83433481269516,130.02409751074833,10.46
2022-12-06,32.83433481269516,130.02409751074833,8.05
2022-12-07,32.83433481269516,130.02409751074833,9.1
2022-12-08,32.83433481269516,130.02409751074833,9.09
2022-12-09,32.83433481269516,130.02409751074833,10.08
2022-12-10,32.83433481269516,130.02409751074833,11.42
2022-12-11,32.83433481269516,130.02409751074833,11.06
2022-12-12,32.83433481269516,130.02409751074833,10.86
2022-12-13,32.83433481269516,130.02409751074833,10.75
2022-12-14,32.83433481269516,130.02409751074833,7.33
2022-12-15,32.83433481269516,130.02409751074833,5.84
2022-12-16,32.83433481269516,130.02409751074833,7.76
2022-12-17,32.83433481269516,130.02409751074833,6.17
2022-12-18,32.83433481269516,130.02409751074833,1.82
2022-12-19,32.83433481269516,130.02409751074833,4.1
2022-12-20,32.83433481269516,130.02409751074833,5.91
2022-12-21,32.83433481269516,130.02409751074833,6.88
2022-12-22,32.83433481269516,130.02409751074833,5.36
2022-12-23,32.83433481269516,130.02409751074833,2.12
2022-12-24,32.83433481269516,130.02409751074833,3.05
2022-12-25,32.83433481269516,130.02409751074833,6.3
2022-12-26,32.83433481269516,130.02409751074833,5.98
2022-12-27,32.83433481269516,130.02409751074833,6.1
2022-12-28,32.83433481269516,130.02409751074833,6.6
2022-12-29,32.83433481269516,130.02409751074833,6.24
2022-12-30,32.83433481269516,130.02409751074833,5.7
2022-12-31,32.83433481269516,130.02409751074833,6.24
2023-01-01,32.83433481269516,130.02409751074833,7.2
2023-01-02,32.83433481269516,130.02409751074833,7.11
2023-01-03,32.83433481269516,130.02409751074833,5.28
2023-01-04,32.83433481269516,130.02409751074833,5.5
2023-01-05,32.83433481269516,130.02409751074833,5.85
2023-01-06,32.83433481269516,130.02409751074833,7.04
2023-01-07,32.83433481269516,130.02409751074833,8.29
2023-01-08,32.83433481269516,130.02409751074833,6.6
2023-01-09,32.83433481269516,130.02409751074833,8.91
2023-01-10,32.83433481269516,130.02409751074833,9.41
2023-01-11,32.83433481269516,130.02409751074833,8.66
2023-01-12,32.83433481269516,130.02409751074833,11.29
2023-01-13,32.83433481269516,130.02409751074833,16.19
2023-01-14,32.83433481269516,130.02409751074833,15.96
2023-01-15,32.83433481269516,130.02409751074833,12.26
2023-01-16,32.83433481269516,130.02409751074833,8.0
2023-01-17,32.83433481269516,130.02409751074833,7.04
2023-01-18,32.83433481269516,130.02409751074833,6.64
2023-01-19,32.83433481269516,130.02409751074833,6.68
2023-01-20,32.83433481269516,130.02409751074833,7.15
2023-01-21,32.83433481269516,130.02409751074833,4.94
2023-01-22,32.83433481269516,130.02409751074833,5.03
2023-01-23,32.83433481269516,130.02409751074833,8.72
2023-01-24,32.83433481269516,130.02409751074833,1.46
2023-01-25,32.83433481269516,130.02409751074833,-0.82
2023-01-26,32.83433481269516,130.02409751074833,3.31
2023-01-27,32.83433481269516,130.02409751074833,4.05
2023-01-28,32.83433481269516,130.02409751074833,1.6
2023-01-29,32.83433481269516,130.02409751074833,4.59
2023-01-30,32.83433481269516,130.02409751074833,5.99
2023-01-31,32.83433481269516,130.02409751074833,5.49
2023-02-01,32.83433481269516,130.02409751074833,10.14
2023-02-02,32.83433481269516,130.02409751074833,8.9
2023-02-03,32.83433481269516,130.02409751074833,6.93
2023-02-04,32.83433481269516,130.02409751074833,6.79
2023-02-05,32.83433481269516,130.02409751074833,5.55
2023-02-06,32.83433481269516,130.02409751074833,6.39
2023-02-07,32.83433481269516,130.02409751074833,9.74
2023-02-08,32.83433481269516,130.02409751074833,9.2
2023-02-09,32.83433481269516,130.02409751074833,9.16
2023-02-10,32.83433481269516,130.02409751074833,10.17
2023-02-11,32.83433481269516,130.02409751074833,8.89
2023-02-12,32.83433481269516,130.02409751074833,10.71
2023-02-13,32.83433481269516,130.02409751074833,11.25
2023-02-14,32.83433481269516,130.02409751074833,8.14
2023-02-15,32.83433481269516,130.02409751074833,6.27
2023-02-16,32.83433481269516,130.02409751074833,6.45
2023-02-17,32.83433481269516,130.02409751074833,8.87
2023-02-18,32.83433481269516,130.02409751074833,14.77
2023-02-19,32.83433481269516,130.02409751074833,12.95
2023-02-20,32.83433481269516,130.02409751074833,8.24
2023-02-21,32.83433481269516,130.02409751074833,6.25
2023-02-22,32.83433481269516,130.02409751074833,6.92
2023-02-23,32.83433481269516,130.02409751074833,9.66
2023-02-24,32.83433481269516,130.02409751074833,9.38
2023-02-25,32.83433481269516,130.02409751074833,7.42
2023-02-26,32.83433481269516,130.02409751074833,7.49
2023-02-27,32.83433481269516,130.02409751074833,7.1
2023-02-28,32.83433481269516,130.02409751074833,10.89
2023-03-01,32.83433481269516,130.02409751074833,12.83
2023-03-02,32.83433481269516,130.02409751074833,8.01
2023-03-03,32.83433481269516,130.02409751074833,7.12
2023-03-04,32.83433481269516,130.02409751074833,9.87
2023-03-05,32.83433481269516,130.02409751074833,10.54
2023-03-06,32.83433481269516,130.02409751074833,10.15
2023-03-07,32.83433481269516,130.02409751074833,11.46
2023-03-08,32.83433481269516,130.02409751074833,12.87
2023-03-09,32.83433481269516,130.02409751074833,14.5
2023-03-10,32.83433481269516,130.02409751074833,15.94
2023-03-11,32.83433481269516,130.02409751074833,15.38
2023-03-12,32.83433481269516,130.02409751074833,15.19
2023-03-13,32.83433481269516,130.02409751074833,7.98
2023-03-14,32.83433481269516,130.02409751074833,9.6
2023-03-15,32.83433481269516,130.02409751074833,14.68
2023-03-16,32.83433481269516,130.02409751074833,15.63
2023-03-17,32.83433481269516,130.02409751074833,13.84
2023-03-18,32.83433481269516,130.02409751074833,12.86
2023-03-19,32.83433481269516,130.02409751074833,12.0
2023-03-20,32.83433481269516,130.02409751074833,12.76
2023-03-21,32.83433481269516,130.02409751074833,14.71
2023-03-22,32.83433481269516,130.02409751074833,17.89
2023-03-23,32.83433481269516,130.02409751074833,18.02
2023-03-24,32.83433481269516,130.02409751074833,16.01
2023-03-25,32.83433481269516,130.02409751074833,15.37
2023-03-26,32.83433481269516,130.02409751074833,13.21
2023-03-27,32.83433481269516,130.02409751074833,12.75
2023-03-28,32.83433481269516,130.02409751074833,13.39
2023-03-29,32.83433481269516,130.02409751074833,13.42
2023-03-30,32.83433481269516,130.02409751074833,13.61
2023-03-31,32.83433481269516,130.02409751074833,16.55
2023-04-01,32.83433481269516,130.02409751074833,17.26
2023-04-02,32.83433481269516,130.02409751074833,16.92
2023-04-03,32.83433481269516,130.02409751074833,16.62
2023-04-04,32.83433481269516,130.02409751074833,17.88
2023-04-05,32.83433481269516,130.02409751074833,17.31
2023-04-06,32.83433481269516,130.02409751074833,16.72
2023-04-07,32.83433481269516,130.02409751074833,14.62
2023-04-08,32.83433481269516,130.02409751074833,12.68
2023-04-09,32.83433481269516,130.02409751074833,12.33
2023-04-10,32.83433481269516,130.02409751074833,14.5
2023-04-11,32.83433481269516,130.02409751074833,18.36
2023-04-12,32.83433481269516,130.02409751074833,17.62
2023-04-13,32.83433481269516,130.02409751074833,15.47
2023-04-14,32.83433481269516,130.02409751074833,15.22
2023-04-15,32.83433481269516,130.02409751074833,16.6
2023-04-16,32.83433481269516,130.02409751074833,16.04
2023-04-17,32.83433481269516,130.02409751074833,15.09
2023-04-18,32.83433481269516,130.02409751074833,19.72
2023-04-19,32.83433481269516,130.02409751074833,20.91
2023-04-20,32.83433481269516,130.02409751074833,20.81
2023-04-21,32.83433481269516,130.02409751074833,19.43
2023-04-22,32.83433481269516,130.02409751074833,17.83
2023-04-23,32.83433481269516,130.02409751074833,17.73
2023-04-24,32.83433481269516,130.02409751074833,15.05
2023-04-25,32.83433481269516,130.02409751074833,14.12
2023-04-26,32.83433481269516,130.02409751074833,15.62
2023-04-27,32.83433481269516,130.02409751074833,15.31
2023-04-28,32.83433481269516,130.02409751074833,18.9
2023-04-29,32.83433481269516,130.02409751074833,18.82
2023-04-30,32.83433481269516,130.02409751074833,16.26
2023-05-01,32.83433481269516,130.02409751074833,16.38
2023-05-02,32.83433481269516,130.02409751074833,17.12
2023-05-03,32.83433481269516,130.02409751074833,18.37
2023-05-04,32.83433481269516,130.02409751074833,17.79
2023-05-05,32.83433481269516,130.02409751074833,21.13
2023-05-06,32.83433481269516,130.02409751074833,20.95
2023-05-07,32.83433481269516,130.02409751074833,16.76
2023-05-08,32.83433481269516,130.02409751074833,16.81
2023-05-09,32.83433481269516,130.02409751074833,18.4
2023-05-10,32.83433481269516,130.02409751074833,17.83
2023-05-11,32.83433481269516,130.02409751074833,19.56
2023-05-12,32.83433481269516,130.02409751074833,19.82
2023-05-13,32.83433481269516,130.02409751074833,17.11
2023-05-14,32.83433481269516,130.02409751074833,19.22
2023-05-15,32.83433481269516,130.02409751074833,19.58
2023-05-16,32.83433481269516,130.02409751074833,21.42
2023-05-17,32.83433481269516,130.02409751074833,22.27
2023-05-18,32.83433481269516,130.02409751074833,19.95
2023-05-19,32.83433481269516,130.02409751074833,19.74
2023-05-20,32.83433481269516,130.02409751074833,21.02
2023-05-21,32.83433481269516,130.02409751074833,20.48
2023-05-22,32.83433481269516,130.02409751074833,19.84
2023-05-23,32.83433481269516,130.02409751074833,20.3
2023-05-24,32.83433481269516,130.02409751074833,19.6
2023-05-25,32.83433481269516,130.02409751074833,20.99
2023-05-26,32.83433481269516,130.02409751074833,21.88
2023-05-27,32.83433481269516,130.02409751074833,23.44
2023-05-28,32.83433481269516,130.02409751074833,24.76
2023-05-29,32.83433481269516,130.02409751074833,24.98
2023-05-30,32.83433481269516,130.02409751074833,23.05
2023-05-31,32.83433481269516,130.02409751074833,22.47
2023-06-01,32.83433481269516,130.02409751074833,23.47
2023-06-02,32.83433481269516,130.02409751074833,24.01
2023-06-03,32.83433481269516,130.02409751074833,23.15
2023-06-04,32.83433481269516,130.02409751074833,21.94
2023-06-05,32.83433481269516,130.02409751074833,21.75
2023-06-06,32.83433481269516,130.02409751074833,18.75
2023-06-07,32.83433481269516,130.02409751074833,22.32
2023-06-08,32.83433481269516,130.02409751074833,19.55
2023-06-09,32.83433481269516,130.02409751074833,21.56
2023-06-10,32.83433481269516,130.02409751074833,21.93
2023-06-11,32.83433481269516,130.02409751074833,23.34
2023-06-12,32.83433481269516,130.02409751074833,25.16
2023-06-13,32.83433481269516,130.02409751074833,24.57
2023-06-14,32.83433481269516,130.02409751074833,23.42
2023-06-15,32.83433481269516,130.02409751074833,23.65
2023-06-16,32.83433481269516,130.02409751074833,23.69
2023-06-17,32.83433481269516,130.02409751074833,24.32
2023-06-18,32.83433481269516,130.02409751074833,23.74
2023-06-19,32.83433481269516,130.02409751074833,25.46
2023-06-20,32.83433481269516,130.02409751074833,26.29
2023-06-21,32.83433481269516,130.02409751074833,23.52
2023-06-22,32.83433481269516,130.02409751074833,24.15
2023-06-23,32.83433481269516,130.02409751074833,24.01
2023-06-24,32.83433481269516,130.02409751074833,24.85
2023-06-25,32.83433481269516,130.02409751074833,23.91
2023-06-26,32.83433481269516,130.02409751074833,26.55
2023-06-27,32.83433481269516,130.02409751074833,27.7
2023-06-28,32.83433481269516,130.02409751074833,27.13
2023-06-29,32.83433481269516,130.02409751074833,27.74
2023-06-30,32.83433481269516,130.02409751074833,27.31
2023-07-01,32.83433481269516,130.02409751074833,25.46
2023-07-02,32.83433481269516,130.02409751074833,26.71
2023-07-03,32.83433481269516,130.02409751074833,26.09
2023-07-04,32.83433481269516,130.02409751074833,26.57
2023-07-05,32.83433481269516,130.02409751074833,26.82
2023-07-06,32.83433481269516,130.02409751074833,27.06
2023-07-07,32.83433481269516,130.02409751074833,28.18
2023-07-08,32.83433481269516,130.02409751074833,28.25
2023-07-09,32.83433481269516,130.02409751074833,28.08
2023-07-10,32.83433481269516,130.02409751074833,27.64
2023-07-11,32.83433481269516,130.02409751074833,28.96
2023-07-12,32.83433481269516,130.02409751074833,28.31
2023-07-13,32.83433481269516,130.02409751074833,29.01
2023-07-14,32.83433481269516,130.02409751074833,28.56
2023-07-15,32.83433481269516,130.02409751074833,29.46
2023-07-16,32.83433481269516,130.02409751074833,29.52
2023-07-17,32.83433481269516,130.02409751074833,29.67
2023-07-18,32.83433481269516,130.02409751074833,29.53
2023-07-19,32.83433481269516,130.02409751074833,28.12
2023-07-20,32.83433481269516,130.02409751074833,27.38
2023-07-21,32.83433481269516,130.02409751074833,27.58
2023-07-22,32.83433481269516,130.02409751074833,28.72
2023-07-23,32.83433481269516,130.02409751074833,29.35
2023-07-24,32.83433481269516,130.02409751074833,28.56
2023-07-25,32.83433481269516,130.02409751074833,28.51
2023-07-26,32.83433481269516,130.02409751074833,29.9
2023-07-27,32.83433481269516,130.02409751074833,30.08
2023-07-28,32.83433481269516,130.02409751074833,29.84
2023-07-29,32.83433481269516,130.02409751074833,29.75
2023-07-30,32.83433481269516,130.02409751074833,28.94
2023-07-31,32.83433481269516,130.02409751074833,29.04
2023-08-01,32.83433481269516,130.02409751074833,30.74
2023-08-02,32.83433481269516,130.02409751074833,30.85
2023-08-03,32.83433481269516,130.02409751074833,31.32
2023-08-04,32.83433481269516,130.02409751074833,31.26
2023-08-05,32.83433481269516,130.02409751074833,31.52
2023-08-06,32.83433481269516,130.02409751074833,32.23
2023-08-07,32.83433481269516,130.02409751074833,32.01
2023-08-08,32.83433481269516,130.02409751074833,30.92
2023-08-09,32.83433481269516,130.02409751074833,28.13
2023-08-10,32.83433481269516,130.02409751074833,28.14
2023-08-11,32.83433481269516,130.02409751074833,28.64
2023-08-12,32.83433481269516,130.02409751074833,28.33
2023-08-13,32.83433481269516,130.02409751074833,28.45
2023-08-14,32.83433481269516,130.02409751074833,29.13
2023-08-15,32.83433481269516,130.02409751074833,28.26
2023-08-16,32.83433481269516,130.02409751074833,28.77
2023-08-17,32.83433481269516,130.02409751074833,27.15
2023-08-18,32.83433481269516,130.02409751074833,28.05
2023-08-19,32.83433481269516,130.02409751074833,29.18
2023-08-20,32.83433481269516,130.02409751074833,29.69
2023-08-21,32.83433481269516,130.02409751074833,29.87
2023-08-22,32.83433481269516,130.02409751074833,29.93
2023-08-23,32.83433481269516,130.02409751074833,28.87
2023-08-24,32.83433481269516,130.02409751074833,28.82
2023-08-25,32.83433481269516,130.02409751074833,27.83
2023-08-26,32.83433481269516,130.02409751074833,28.65
2023-08-27,32.83433481269516,130.02409751074833,29.01
2023-08-28,32.83433481269516,130.02409751074833,29.44
2023-08-29,32.83433481269516,130.02409751074833,29.51
2023-08-30,32.83433481269516,130.02409751074833,28.32
2023-08-31,32.83433481269516,130.02409751074833,27.81
2023-09-01,32.83433481269516,130.02409751074833,26.22
2023-09-02,32.83433481269516,130.02409751074833,27.15
2023-09-03,32.83433481269516,130.02409751074833,28.38
2023-09-04,32.83433481269516,130.02409751074833,28.93
2023-09-05,32.83433481269516,130.02409751074833,27.98
2023-09-06,32.83433481269516,130.02409751074833,27.53
2023-09-07,32.83433481269516,130.02409751074833,27.89
2023-09-08,32.83433481269516,130.02409751074833,26.87
2023-09-09,32.83433481269516,130.02409751074833,26.71
2023-09-10,32.83433481269516,130.02409751074833,26.71
2023-09-11,32.83433481269516,130.02409751074833,26.57
2023-09-12,32.83433481269516,130.02409751074833,27.39
2023-09-13,32.83433481269516,130.02409751074833,27.91
2023-09-14,32.83433481269516,130.02409751074833,26.42
2023-09-15,32.83433481269516,130.02409751074833,27.77
2023-09-16,32.83433481269516,130.02409751074833,27.91
2023-09-17,32.83433481269516,130.02409751074833,25.19
2023-09-18,32.83433481269516,130.02409751074833,26.78
2023-09-19,32.83433481269516,130.02409751074833,27.14
2023-09-20,32.83433481269516,130.02409751074833,27.51
2023-09-21,32.83433481269516,130.02409751074833,27.1
2023-09-22,32.83433481269516,130.02409751074833,24.1
2023-09-23,32.83433481269516,130.02409751074833,25.34
2023-09-24,32.83433481269516,130.02409751074833,25.36
2023-09-25,32.83433481269516,130.02409751074833,25.84
2023-09-26,32.83433481269516,130.02409751074833,27.11
2023-09-27,32.83433481269516,130.02409751074833,26.43
2023-09-28,32.83433481269516,130.02409751074833,25.57
2023-09-29,32.83433481269516,130.02409751074833,25.17
2023-09-30,32.83433481269516,130.02409751074833,25.14
2023-10-01,32.83433481269516,130.02409751074833,23.7
2023-10-02,32.83433481269516,130.02409751074833,22.76
2023-10-03,32.83433481269516,130.02409751074833,22.6
2023-10-04,32.83433481269516,130.02409751074833,23.91
2023-10-05,32.83433481269516,130.02409751074833,20.93
2023-10-06,32.83433481269516,130.02409751074833,20.05
2023-10-07,32.83433481269516,130.02409751074833,21.4
2023-10-08,32.83433481269516,130.02409751074833,18.06
2023-10-09,32.83433481269516,130.02409751074833,21.39
2023-10-10,32.83433481269516,130.02409751074833,21.58
2023-10-11,32.83433481269516,130.02409751074833,21.4
2023-10-12,32.83433481269516,130.02409751074833,20.04
2023-10-13,32.83433481269516,130.02409751074833,20.46
2023-10-14,32.83433481269516,130.02409751074833,20.99
2023-10-15,32.83433481269516,130.02409751074833,20.33
2023-10-16,32.83433481269516,130.02409751074833,20.07
2023-10-17,32.83433481269516,130.02409751074833,19.28
2023-10-18,32.83433481269516,130.02409751074833,18.76
2023-10-19,32.83433481269516,130.02409751074833,19.9
2023-10-20,32.83433481269516,130.02409751074833,18.36
2023-10-21,32.83433481269516,130.02409751074833,15.9
2023-10-22,32.83433481269516,130.02409751074833,16.52
2023-10-23,32.83433481269516,130.02409751074833,17.2
2023-10-24,32.83433481269516,130.02409751074833,17.19
2023-10-25,32.83433481269516,130.02409751074833,18.28
2023-10-26,32.83433481269516,130.02409751074833,17.79
2023-10-27,32.83433481269516,130.02409751074833,17.32
2023-10-28,32.83433481269516,130.02409751074833,17.56
2023-10-29,32.83433481269516,130.02409751074833,16.45
2023-10-30,32.83433481269516,130.02409751074833,15.68
2023-10-31,32.83433481269516,130.02409751074833,16.27
2023-11-01,32.83433481269516,130.02409751074833,17.76
2023-11-02,32.83433481269516,130.02409751074833,18.85
2023-11-03,32.83433481269516,130.02409751074833,19.61
2023-11-04,32.83433481269516,130.02409751074833,20.65
2023-11-05,32.83433481269516,130.02409751074833,21.82
2023-11-06,32.83433481269516,130.02409751074833,21.66
2023-11-07,32.83433481269516,130.02409751074833,16.35
2023-11-08,32.83433481269516,130.02409751074833,15.14
2023-11-09,32.83433481269516,130.02409751074833,19.68
2023-11-10,32.83433481269516,130.02409751074833,17.74
2023-11-11,32.83433481269516,130.02409751074833,15.79
2023-11-12,32.83433481269516,130.02409751074833,13.24
2023-11-13,32.83433481269516,130.02409751074833,10.23
2023-11-14,32.83433481269516,130.02409751074833,11.37
2023-11-15,32.83433481269516,130.02409751074833,12.9
2023-11-16,32.83433481269516,130.02409751074833,12.29
2023-11-17,32.83433481269516,130.02409751074833,11.05
2023-11-18,32.83433481269516,130.02409751074833,9.78
2023-11-19,32.83433481269516,130.02409751074833,13.58
2023-11-20,32.83433481269516,130.02409751074833,13.8
2023-11-21,32.83433481269516,130.02409751074833,13.12
2023-11-22,32.83433481269516,130.02409751074833,15.55
2023-11-23,32.83433481269516,130.02409751074833,18.24
2023-11-24,32.83433481269516,130.02409751074833,11.98
2023-11-25,32.83433481269516,130.02409751074833,9.18
2023-11-26,32.83433481269516,130.02409751074833,11.07
2023-11-27,32.83433481269516,130.02409751074833,14.66
2023-11-28,32.83433481269516,130.02409751074833,13.29
2023-11-29,32.83433481269516,130.02409751074833,12.14
2023-11-30,32.83433481269516,130.02409751074833,9.9
2023-12-01,32.83433481269516,130.02409751074833,8.67
2023-12-02,32.83433481269516,130.02409751074833,8.21
2023-12-03,32.83433481269516,130.02409751074833,9.39
2023-12-04,32.83433481269516,130.02409751074833,9.62
2023-12-05,32.83433481269516,130.02409751074833,11.36
2023-12-06,32.83433481269516,130.02409751074833,12.54
2023-12-07,32.83433481269516,130.02409751074833,11.99
2023-12-08,32.83433481269516,130.02409751074833,11.35
2023-12-09,32.83433481269516,130.02409751074833,14.87
2023-12-10,32.83433481269516,130.02409751074833,14.88
2023-12-11,32.83433481269516,130.02409751074833,16.34
2023-12-12,32.83433481269516,130.02409751074833,15.94
2023-12-13,32.83433481269516,130.02409751074833,13.61
2023-12-14,32.83433481269516,130.02409751074833,14.73
2023-12-15,32.83433481269516,130.02409751074833,19.59
2023-12-16,32.83433481269516,130.02409751074833,10.12
2023-12-17,32.83433481269516,130.02409751074833,4.39
2023-12-18,32.83433481269516,130.02409751074833,5.21
2023-12-19,32.83433481269516,130.02409751074833,6.03
2023-12-20,32.83433481269516,130.02409751074833,7.25
2023-12-21,32.83433481269516,130.02409751074833,2.46
2023-12-22,32.83433481269516,130.02409751074833,2.11
2023-12-23,32.83433481269516,130.02409751074833,3.7
2023-12-24,32.83433481269516,130.02409751074833,6.02
2023-12-25,32.83433481269516,130.02409751074833,6.61
2023-12-26,32.83433481269516,130.02409751074833,7.58
2023-12-27,32.83433481269516,130.02409751074833,8.68
2023-12-28,32.83433481269516,130.02409751074833,8.78
2023-12-29,32.83433481269516,130.02409751074833,9.22
2023-12-30,32.83433481269516,130.02409751074833,10.03
2023-12-31,32.83433481269516,130.02409751074833,11.7
2024-01-01,32.83433481269516,130.02409751074833,8.84
2024-01-02,32.83433481269516,130.02409751074833,8.58
2024-01-03,32.83433481269516,130.02409751074833,9.18
2024-01-04,32.83433481269516,130.02409751074833,7.39
2024-01-05,32.83433481269516,130.02409751074833,8.46
2024-01-06,32.83433481269516,130.02409751074833,10.59
2024-01-07,32.83433481269516,130.02409751074833,6.78
2024-01-08,32.83433481269516,130.02409751074833,4.96
2024-01-09,32.83433481269516,130.02409751074833,7.57
2024-01-10,32.83433481269516,130.02409751074833,9.06
2024-01-11,32.83433481269516,130.02409751074833,8.11
2024-01-12,32.83433481269516,130.02409751074833,9.57
2024-01-13,32.83433481269516,130.02409751074833,8.19
2024-01-14,32.83433481269516,130.02409751074833,7.81
2024-01-15,32.83433481269516,130.02409751074833,10.41
2024-01-16,32.83433481269516,130.02409751074833,7.24
2024-01-17,32.83433481269516,130.02409751074833,10.5
2024-01-18,32.83433481269516,130.02409751074833,14.29
2024-01-19,32.83433481269516,130.02409751074833,12.34
2024-01-20,32.83433481269516,130.02409751074833,11.8
2024-01-21,32.83433481269516,130.02409751074833,11.78
2024-01-22,32.83433481269516,130.02409751074833,5.68
2024-01-23,32.83433481269516,130.02409751074833,1.93
2024-01-24,32.83433481269516,130.02409751074833,2.16
2024-01-25,32.83433481269516,130.02409751074833,3.71
2024-01-26,32.83433481269516,130.02409751074833,4.7
2024-01-27,32.83433481269516,130.02409751074833,5.55
2024-01-28,32.83433481269516,130.02409751074833,6.52
2024-01-29,32.83433481269516,130.02409751074833,5.75
2024-01-30,32.83433481269516,130.02409751074833,7.11
2024-01-31,32.83433481269516,130.02409751074833,10.74
2024-02-01,32.83433481269516,130.02409751074833,11.47
2024-02-02,32.83433481269516,130.02409751074833,10.35
2024-02-03,32.83433481269516,130.02409751074833,8.36
2024-02-04,32.83433481269516,130.02409751074833,10.45
2024-02-05,32.83433481269516,130.02409751074833,10.8
2024-02-06,32.83433481269516,130.02409751074833,8.91
2024-02-07,32.83433481269516,130.02409751074833,8.47
2024-02-08,32.83433481269516,130.02409751074833,7.01
2024-02-09,32.83433481269516,130.02409751074833,7.11
2024-02-10,32.83433481269516,130.02409751074833,7.66
2024-02-11,32.83433481269516,130.02409751074833,8.58
2024-02-12,32.83433481269516,130.02409751074833,8.04
2024-02-13,32.83433481269516,130.02409751074833,10.17
2024-02-14,32.83433481269516,130.02409751074833,12.84
2024-02-15,32.83433481269516,130.02409751074833,14.49
2024-02-16,32.83433481269516,130.02409751074833,9.42
2024-02-17,32.83433481269516,130.02409751074833,8.5
2024-02-18,32.83433481269516,130.02409751074833,13.39
2024-02-19,32.83433481269516,130.02409751074833,17.41
2024-02-20,32.83433481269516,130.02409751074833,15.83
2024-02-21,32.83433481269516,130.02409751074833,14.1
2024-02-22,32.83433481269516,130.02409751074833,11.3
2024-02-23,32.83433481269516,130.02409751074833,9.46
2024-02-24,32.83433481269516,130.02409751074833,8.82
2024-02-25,32.83433481269516,130.02409751074833,10.06
2024-02-26,32.83433481269516,130.02409751074833,9.52
2024-02-27,32.83433481269516,130.02409751074833,8.25
2024-02-28,32.83433481269516,130.02409751074833,8.7
2024-02-29,32.83433481269516,130.02409751074833,9.6
2024-03-01,32.83433481269516,130.02409751074833,8.66
2024-03-02,32.83433481269516,130.02409751074833,4.43
2024-03-03,32.83433481269516,130.02409751074833,6.66
2024-03-04,32.83433481269516,130.02409751074833,10.84
2024-03-05,32.83433481269516,130.02409751074833,11.75
2024-03-06,32.83433481269516,130.02409751074833,10.99
2024-03-07,32.83433481269516,130.02409751074833,9.88
2024-03-08,32.83433481269516,130.02409751074833,9.21
2024-03-09,32.83433481269516,130.02409751074833,7.99
2024-03-10,32.83433481269516,130.02409751074833,7.69
2024-03-11,32.83433481269516,130.02409751074833,9.96
2024-03-12,32.83433481269516,130.02409751074833,11.44
2024-03-13,32.83433481269516,130.02409751074833,10.04
2024-03-14,32.83433481269516,130.02409751074833,10.85
2024-03-15,32.83433481269516,130.02409751074833,11.1
2024-03-16,32.83433481269516,130.02409751074833,12.78
2024-03-17,32.83433481269516,130.02409751074833,12.78
2024-03-18,32.83433481269516,130.02409751074833,12.55
2024-03-19,32.83433481269516,130.02409751074833,11.91
2024-03-20,32.83433481269516,130.02409751074833,9.18
2024-03-21,32.83433481269516,130.02409751074833,8.89
2024-03-22,32.83433481269516,130.02409751074833,11.88
2024-03-23,32.83433481269516,130.02409751074833,18.47
2024-03-24,32.83433481269516,130.02409751074833,17.27
2024-03-25,32.83433481269516,130.02409751074833,15.48
2024-03-26,32.83433481269516,130.02409751074833,13.75
2024-03-27,32.83433481269516,130.02409751074833,13.37
2024-03-28,32.83433481269516,130.02409751074833,14.22
2024-03-29,32.83433481269516,130.02409751074833,16.42
